readname	chr	start	end
SRR10612065.712845	chr2	230356616	230359748
SRR10612065.712861	chr7	45621383	45621576
SRR10612065.712998	chr5	65284463	65310553
SRR10612065.713094	chr2	230356628	230356746
SRR10612065.713232	chr2	230356616	230359758
SRR10612065.713308	chr2	230356616	230359758
SRR10612065.713372	chr2	230356616	230359746
SRR10612065.713379	chr2	230356624	230356750
SRR10612065.713454	chr5	65282543	65282678
SRR10612065.713476	chr2	230356616	230359758
SRR10612065.713613	chr2	230356616	230359758
SRR10612065.713726	chr2	230356616	230359758
SRR10612065.713734	chr2	99066853	99067094
SRR10612065.713899	chr20	32173211	32173570
SRR10612065.713927	chr14	50320437	50329461
SRR10612065.713931	chr2	230356622	230356750
SRR10612065.714047	chr1	40667716	40668248
SRR10612065.714194	chr14	90872606	90872734
SRR10612065.714199	chr2	230356616	230356750
SRR10612065.714200	chr2	230356616	230359757
SRR10612065.714237	chr14	39623413	39627608
SRR10612065.714255	chr10	104173796	104174708
SRR10612065.714266	chr4	2968170	2968785
SRR10612065.714334	chr10	81462471	81600676
SRR10612065.714412	chr2	230356645	230356750
SRR10612065.714446	chr7	107133890	107134064
SRR10612065.714616	chr2	142544474	142544940
SRR10612065.714663	chr12	1896543	1896985
SRR10612065.714670	chrX	18655101	18655407
SRR10612065.714738	chr6	54013852	54095683
SRR10612065.714818	chr2	230356616	230356751
SRR10612065.714945	chr2	230356616	230359757
SRR10612065.714951	chr7	45808219	45808332
SRR10612065.715360	chr3	32580021	32853894
SRR10612065.715379	chr2	230356616	230359758
SRR10612065.715487	chr1	28116070	28120143
SRR10612065.715526	chr1	235416047	235420542
SRR10612065.715528	chr16	48594818	48595210
SRR10612065.715588	chr2	230356618	230356750
SRR10612065.715681	chr18	13015370	13018576
SRR10612065.715761	chr7	45621452	45621568
SRR10612065.715788	chr14	94077456	94077715
SRR10612065.715802	chr2	230356616	230359758
SRR10612065.715883	chr12	50488218	50490755
SRR10612065.716108	chr16	53265329	53283978
SRR10612065.716258	chr2	230356616	230359758
SRR10612065.716270	chr2	215646014	215646160
SRR10612065.716369	chr16	47143406	47156697
SRR10612065.716413	chr5	761381	761467
SRR10612065.716469	chr2	230356616	230356750
SRR10612065.716482	chrX	24225489	24225572
SRR10612065.716620	chr9	88456397	88456587
SRR10612065.716749	chr2	230356633	230356748
SRR10612065.716862	chr2	230356616	230359757
SRR10612065.716882	chr22	37134347	37134589
SRR10612065.717008	chr2	230356616	230359758
SRR10612065.717184	chr4	151656409	151729552
SRR10612065.717270	chr2	240929491	240946789
SRR10612065.717431	chr2	230356616	230359758
SRR10612065.717515	chr3	12353884	12421405
SRR10612065.717516	chr2	230356647	230356750
SRR10612065.717549	chr10	103432774	103436195
SRR10612065.717555	chr7	45621452	45621568
SRR10612065.717612	chr2	230356616	230356745
SRR10612065.717621	chr15	80887640	80888023
SRR10612065.717633	chr1	44886961	44887118
SRR10612065.717716	chr11	46098303	46112105
SRR10612065.717870	chr10	86185588	86198463
SRR10612065.717888	chr1	8568686	8617586
SRR10612065.717893	chr2	230356616	230359758
SRR10612065.718127	chr4	2889487	2889684
SRR10612065.718130	chr17	32365923	32366361
SRR10612065.718212	chr1	39740918	39741099
SRR10612065.718240	chr2	230356618	230359758
SRR10612065.718248	chr7	128044606	128044985
SRR10612065.718257	chr4	129913327	129925031
SRR10612065.718303	chr18	54285245	54291581
SRR10612065.718334	chr1	67458546	67459245
SRR10612065.718393	chr12	105385502	105388421
SRR10612065.718441	chr2	230356630	230356750
SRR10612065.718446	chr2	230356616	230359757
SRR10612065.718463	chr3	15297508	15297675
SRR10612065.718477	chr1	52740210	52747414
SRR10612065.718573	chr5	76734072	76736669
SRR10612065.718619	chr13	96859677	96859899
SRR10612065.718651	chr2	230356616	230359757
SRR10612065.718674	chr2	230356616	230359758
SRR10612065.718742	chr22	19704906	19738518
SRR10612065.718747	chr2	230356642	230356750
SRR10612065.718773	chr2	230356619	230356750
SRR10612065.718791	chr7	74103458	74105444
SRR10612065.718939	chr18	3567488	3582247
SRR10612065.718943	chr1	47824525	47824665
SRR10612065.719024	chr12	9557412	9558868
SRR10612065.719056	chr2	230356616	230356750
SRR10612065.719062	chrX	19703149	19703405
SRR10612065.719174	chr7	3658754	3658868
SRR10612065.719206	chr2	230356666	230356750
SRR10612065.719273	chr11	76092613	76092733
SRR10612065.719349	chr14	20811267	20811365
SRR10612065.719386	chr21	29818648	29927852
SRR10612065.719476	chr6	136130984	136131908
SRR10612065.719563	chr2	230356616	230359748
SRR10612065.719740	chr2	230356630	230356745
SRR10612065.719747	chr19	57967020	57967523
SRR10612065.719781	chr14	70982793	70983216
SRR10612065.719863	chr2	230356616	230359748
SRR10612065.720027	chr14	23549546	23549957
SRR10612065.720041	chr2	230356616	230359759
SRR10612065.720076	chr3	114619158	114790263
SRR10612065.720195	chr2	230356616	230359758
SRR10612065.720197	chr3	120871323	120876474
SRR10612065.720239	chr2	230356616	230359758
SRR10612065.720346	chr16	15579295	15579410
SRR10612065.720392	chr7	45621488	45621568
SRR10612065.720527	chr13	45951881	45954546
SRR10612065.720663	chr7	45621452	45621568
SRR10612065.720734	chr12	116449570	116449703
SRR10612065.720771	chr7	153815196	153815586
SRR10612065.720774	chr2	25754353	25781278
SRR10612065.720799	chr2	230356619	230356760
SRR10612065.720800	chr12	100166722	100200420
SRR10612065.720896	chr2	153231914	153232052
SRR10612065.720988	chr2	230356630	230356726
SRR10612065.721064	chr2	230356616	230359757
SRR10612065.721099	chr7	45621488	45621568
SRR10612065.721131	chr1	6159661	6159868
SRR10612065.721164	chr2	230356616	230359757
SRR10612065.721188	chr22	26875294	26877945
SRR10612065.721200	chr2	230356616	230359757
SRR10612065.721224	chr7	45621489	45621568
SRR10612065.721306	chr2	230356616	230356750
SRR10612065.721317	chr2	230356618	230359757
SRR10612065.721347	chrX	103033597	103033857
SRR10612065.721761	chr2	178152315	178175715
SRR10612065.721853	chr2	230356616	230359757
SRR10612065.721881	chr1	11237942	11238107
SRR10612065.722014	chr4	52729601	52744020
SRR10612065.722126	chr2	230356617	230359759
SRR10612065.722135	chr10	117221516	117228741
SRR10612065.722148	chr10	38467411	38467522
SRR10612065.722177	chr2	230356616	230359757
SRR10612065.722252	chr2	230356616	230359758
SRR10612065.722264	chr4	151336591	151412187
SRR10612065.722335	chr2	230356619	230356750
SRR10612065.722356	chr17	4186170	4200084
SRR10612065.722395	chr2	45954054	45954591
SRR10612065.722543	chr8	35477717	35478099
SRR10612065.722793	chr13	79916799	79918430
SRR10612065.722900	chr17	39943624	39943796
SRR10612065.722990	chr4	153332458	153333680
SRR10612065.723267	chr13	45955637	45955931
SRR10612065.723504	chr7	45621418	45621576
SRR10612065.723541	chr10	89113586	89113947
SRR10612065.723555	chr2	115475120	115475296
SRR10612065.723572	chr18	55398859	55399067
SRR10612065.723672	chr2	230356618	230359757
SRR10612065.723767	chr2	230356620	230356750
SRR10612065.723784	chr2	230356616	230356750
SRR10612065.723801	chr2	230356616	230359762
SRR10612065.723807	chr4	41664968	41668657
SRR10612065.723931	chr2	31301823	31301922
SRR10612065.723951	chr7	145865260	145865530
SRR10612065.724202	chr20	9704009	9704154
SRR10612065.724242	chr2	230356616	230359748
SRR10612065.724355	chr19	52496697	52569188
SRR10612065.724394	chr2	91828572	91828676
SRR10612065.724515	chr7	45621383	45621562
SRR10612065.724626	chr2	230356616	230359758
SRR10612065.724646	chr2	230356635	230356750
SRR10612065.724705	chr9	130207172	130207375
SRR10612065.724946	chr2	230356659	230356750
SRR10612065.725002	chr2	230356638	230356752
SRR10612065.725008	chr7	106778186	106778327
SRR10612065.725053	chr19	38230008	38230325
SRR10612065.725092	chr2	230356616	230359757
SRR10612065.725150	chr4	21897703	21897873
SRR10612065.725210	chrY	5272865	5272981
SRR10612065.725414	chr2	230356619	230356739
SRR10612065.725435	chr6	162091572	162091943
SRR10612065.725659	chr11	107916996	107948968
SRR10612065.725734	chr2	230356616	230359758
SRR10612065.725844	chr2	230356646	230356750
SRR10612065.725855	chr1	8601310	8617527
SRR10612065.725957	chr2	230356619	230356750
SRR10612065.726008	chr2	230356633	230356748
SRR10612065.726094	chrX	152960995	152961193
SRR10612065.726144	chr2	230356616	230356736
SRR10612065.726200	chr7	45621383	45621562
SRR10612065.726222	chr2	230356616	230359757
SRR10612065.726283	chr7	45621488	45621568
SRR10612065.726507	chr2	230356616	230359756
SRR10612065.726539	chr7	45621383	45621568
SRR10612065.726638	chr1	46475291	46475503
SRR10612065.726679	chr2	230356616	230359757
SRR10612065.726694	chr5	132227955	132228812
SRR10612065.726823	chr2	230356616	230356741
SRR10612065.726932	chr17	61271351	61278322
SRR10612065.726995	chr14	76668884	76669040
SRR10612065.727017	chr11	65268938	65269151
SRR10612065.727027	chr2	230356620	230356734
SRR10612065.727088	chr2	230356616	230359758
SRR10612065.727145	chr1	203802916	203809499
SRR10612065.727267	chr2	230356616	230359757
SRR10612065.727350	chr7	45621383	45621568
SRR10612065.727709	chr19	57967020	57967547
SRR10612065.727858	chr4	170501993	170523831
SRR10612065.727889	chr2	230356616	230356733
SRR10612065.727890	chr15	43762087	43767838
SRR10612065.727910	chr16	56882099	56882369
SRR10612065.727996	chr6	154567746	154567894
SRR10612065.728065	chr12	82763281	82796789
SRR10612065.728067	chr2	230356640	230356750
SRR10612065.728153	chr1	160052202	160053036
SRR10612065.728168	chr20	35281467	35281623
SRR10612065.728178	chr10	98112784	98112886
SRR10612065.728359	chr2	230356643	230356747
SRR10612065.728405	chr1	77758223	77758395
SRR10612065.728425	chr2	230356616	230359757
SRR10612065.728433	chr5	147785819	147796775
SRR10612065.728784	chr1	70274088	70274282
SRR10612065.728923	chr2	230356616	230359758
SRR10612065.728945	chr2	230356616	230356740
SRR10612065.728997	chr11	77069941	77090322
SRR10612065.729001	chr4	26685296	26719640
SRR10612065.729043	chr2	230356635	230356743
SRR10612065.729077	chr2	230356615	230356750
SRR10612065.729215	chr3	149589878	149629798
SRR10612065.729242	chr2	116573031	116573160
SRR10612065.729245	chr2	230356616	230359758
SRR10612065.729464	chr14	50615052	50616951
SRR10612065.729782	chr9	70844188	70844340
SRR10612065.729859	chr2	230356642	230356747
SRR10612065.729977	chr17	44110196	44110365
SRR10612065.730042	chr11	36330748	36330927
SRR10612065.730075	chr2	230356641	230356746
SRR10612065.730126	chr1	153926567	153927591
SRR10612065.730256	chr17	35604935	35609962
SRR10612065.730301	chr2	230356616	230356750
SRR10612065.730311	chr7	45621417	45621562
SRR10612065.730429	chr19	57967027	57967551
SRR10612065.730499	chrX	53114823	53115153
SRR10612065.730509	chr2	230356616	230359757
SRR10612065.730573	chr16	24043456	24046869
SRR10612065.730584	chr2	230356616	230359758
SRR10612065.730649	chr13	96642227	96642325
SRR10612065.730715	chr2	230356619	230356729
SRR10612065.730725	chr4	52744002	52758012
SRR10612065.730731	chr2	230356616	230359758
SRR10612065.730732	chr2	230356626	230356750
SRR10612065.730771	chr6	139229952	139230392
SRR10612065.730798	chr19	45767940	45769539
SRR10612065.730882	chr13	40297535	40298698
SRR10612065.731003	chr2	230356616	230359748
SRR10612065.731306	chr2	230356616	230359757
SRR10612065.731462	chr15	66030074	66030173
SRR10612065.731589	chr2	230356616	230359758
SRR10612065.731749	chrX	117995260	117995495
SRR10612065.731845	chr4	52729601	52744020
SRR10612065.731870	chr10	66364999	66365206
SRR10612065.732142	chr2	230356633	230356750
SRR10612065.732168	chr2	230356618	230356750
SRR10612065.732195	chr3	31617879	31617998
SRR10612065.732453	chr4	1902352	1932497
SRR10612065.732515	chr12	9558409	9558867
SRR10612065.732710	chr9	130901099	130901468
SRR10612065.732749	chr2	230356616	230356750
SRR10612065.732872	chr3	62739303	62860291
SRR10612065.732878	chr2	230356616	230359758
SRR10612065.732902	chr11	85411687	85412413
SRR10612065.732905	chr18	45391430	45396940
SRR10612065.732999	chr8	105105804	105161005
SRR10612065.733067	chr2	96498637	96500854
SRR10612065.733102	chr2	168994601	168996896
SRR10612065.733167	chr2	230356645	230356750
SRR10612065.733248	chr2	230356619	230356750
SRR10612065.733307	chr13	51509064	51519607
SRR10612065.733405	chr2	230356616	230356749
SRR10612065.733514	chr11	34978931	34991832
SRR10612065.733566	chr5	74100366	74101043
SRR10612065.733680	chr9	97874283	97874448
SRR10612065.733719	chr7	91842565	91843247
SRR10612065.733754	chr2	230356618	230359745
SRR10612065.733780	chr2	230356626	230356726
SRR10612065.733814	chr12	56633850	56634219
SRR10612065.733911	chr12	98849440	98849548
SRR10612065.734099	chr9	113734354	113735837
SRR10612065.734100	chr2	162362013	162362296
SRR10612065.734226	chr7	23015833	23015916
SRR10612065.734296	chr17	22018670	22031908
SRR10612065.734383	chr2	230356619	230356739
SRR10612065.734642	chr17	35800718	35804870
SRR10612065.734702	chr3	13388207	13388427
SRR10612065.734756	chr17	20338164	20338261
SRR10612065.734776	chr2	230356630	230356750
SRR10612065.734800	chr2	230356616	230359758
SRR10612065.734821	chr2	230356623	230356750
SRR10612065.734949	chr6	159004986	159010818
SRR10612065.734986	chr17	3561014	3561176
SRR10612065.735392	chr12	118574020	118575924
SRR10612065.735443	chr9	132977510	132977709
SRR10612065.735721	chr2	230356616	230356743
SRR10612065.735863	chr2	230356616	230359757
SRR10612065.735880	chr2	230356616	230356743
SRR10612065.735989	chr19	57967024	57967551
SRR10612065.736148	chr2	230356616	230359748
SRR10612065.736177	chr2	230356616	230359758
SRR10612065.736178	chr2	230356640	230356750
SRR10612065.736186	chr10	76598453	76602464
SRR10612065.736191	chr2	230356626	230356745
SRR10612065.736233	chr3	183859471	183859750
SRR10612065.736245	chr6	101858189	101858312
SRR10612065.736248	chr2	230356616	230359757
SRR10612065.736384	chr2	230356616	230356750
SRR10612065.736520	chr3	8881880	8894599
SRR10612065.736529	chr2	230356616	230359758
SRR10612065.736560	chr1	70692996	70693431
SRR10612065.736575	chr18	59005708	59005997
SRR10612065.736617	chr1	149876425	149876602
SRR10612065.736622	chr2	230356616	230359757
SRR10612065.736625	chr2	230356617	230359758
SRR10612065.736646	chr11	57080243	57080438
SRR10612065.736695	chr2	230356619	230356750
SRR10612065.736714	chr2	230356618	230359758
SRR10612065.736796	chr2	230356616	230356750
SRR10612065.736863	chr6	56917530	56920553
SRR10612065.736911	chrX	79990624	79991556
SRR10612065.737005	chr17	37627768	37627997
SRR10612065.737053	chr11	65267719	65268038
SRR10612065.737075	chr7	31094919	31095019
SRR10612065.737310	chr20	8833706	8833828
SRR10612065.737356	chr2	230356616	230356747
SRR10612065.737361	chr2	230356619	230356750
SRR10612065.737373	chrX	122616813	122622714
SRR10612065.737390	chr20	21319680	21324847
SRR10612065.737412	chrX	62459677	62534895
SRR10612065.737452	chr8	145532614	145532697
SRR10612065.737550	chr6	111904155	111904283
SRR10612065.737598	chr2	230356617	230356750
SRR10612065.737666	chr7	45621452	45621568
SRR10612065.737687	chr15	58890526	58890651
SRR10612065.737717	chr1	169094133	169100765
SRR10612065.737760	chr5	122881204	122881375
SRR10612065.737801	chr2	43625108	43625280
SRR10612065.737841	chr2	230356614	230356750
SRR10612065.737853	chr2	230356616	230359758
SRR10612065.737933	chr2	230356627	230356750
SRR10612065.738009	chr2	230356616	230359748
SRR10612065.738038	chr2	230356616	230359758
SRR10612065.738049	chr2	230356616	230359758
SRR10612065.738061	chr2	230356616	230356743
SRR10612065.738239	chr2	230356619	230356750
SRR10612065.738258	chr6	170627484	170628004
SRR10612065.738421	chr2	230356624	230356750
SRR10612065.738440	chr11	44651823	44651938
SRR10612065.738495	chr14	102815075	102822207
SRR10612065.738541	chr14	50320493	50329544
SRR10612065.738705	chr22	41794319	41794469
SRR10612065.738763	chr18	951130	1061536
SRR10612065.738839	chr6	69956756	69956860
SRR10612065.738872	chr14	50320463	50329553
SRR10612065.738905	chr5	172507858	172508156
SRR10612065.738936	chr17	30805593	30805772
SRR10612065.738949	chr17	57157208	57181726
SRR10612065.739057	chr2	230356619	230356730
SRR10612065.739179	chr22	42392252	42392518
SRR10612065.739335	chr6	7295625	7310262
SRR10612065.739344	chr3	166817196	166952749
SRR10612065.739382	chr14	50320447	50329578
SRR10612065.739403	chr7	45621452	45621568
SRR10612065.739703	chr2	230356618	230359757
SRR10612065.739706	chr3	179517613	179517783
SRR10612065.739716	chr2	230356616	230359757
SRR10612065.739942	chr3	2924827	2944690
SRR10612065.739998	chr2	230356668	230356750
SRR10612065.740059	chr2	230356616	230359758
SRR10612065.740064	chr2	230356624	230356748
SRR10612065.740083	chr13	45954256	45954607
SRR10612065.740176	chr8	142264088	142264729
SRR10612065.740247	chr2	230356618	230359757
SRR10612065.740279	chr2	230356617	230359757
SRR10612065.740280	chr9	123366027	123366107
SRR10612065.740398	chr19	57967035	57971489
SRR10612065.740407	chr20	47254515	47255639
SRR10612065.740486	chr19	16669379	16669608
SRR10612065.740630	chr6	158617842	158618589
SRR10612065.740672	chr2	230356619	230356750
SRR10612065.740707	chr2	230356653	230356750
SRR10612065.740794	chr14	21490023	21490649
SRR10612065.740910	chr2	230356616	230359757
SRR10612065.740967	chr5	41762211	41794174
SRR10612065.740998	chr19	16295466	16295807
SRR10612065.741020	chr6	170169662	170169758
SRR10612065.741075	chr10	79784306	79784791
SRR10612065.741095	chr2	230356617	230359758
SRR10612065.741157	chr11	113146328	113146598
SRR10612065.741163	chr10	105362426	105362722
SRR10612065.741196	chr2	230356619	230356718
SRR10612065.741260	chr8	53175068	53175271
SRR10612065.741305	chr7	45621452	45621568
SRR10612065.741312	chr2	230356616	230359758
SRR10612065.741401	chr2	230356622	230356748
SRR10612065.741462	chr2	230356616	230359758
SRR10612065.741498	chr9	8485291	8485474
SRR10612065.741528	chr1	44986818	44987045
SRR10612065.741541	chr2	230356646	230356746
SRR10612065.741646	chr9	139913668	139914878
SRR10612065.741758	chr2	230356616	230356750
SRR10612065.742084	chr15	44297851	44298167
SRR10612065.742257	chr2	230356616	230359757
SRR10612065.742288	chr1	89236034	89251897
SRR10612065.742312	chr11	106810348	106810660
SRR10612065.742336	chr2	211018389	211018513
SRR10612065.742385	chr7	45621383	45621568
SRR10612065.742387	chr6	149980981	149981110
SRR10612065.742405	chr13	45954334	45955839
SRR10612065.742410	chr7	76382093	76400301
SRR10612065.742414	chr2	230356628	230356750
SRR10612065.742450	chr2	168920009	168986261
SRR10612065.742458	chr2	230356622	230356750
SRR10612065.742522	chr5	135489647	135489786
SRR10612065.742537	chr2	230356616	230356747
SRR10612065.742586	chr12	42951504	42951803
SRR10612065.743135	chr2	230356616	230359759
SRR10612065.743154	chr16	80474225	80474475
SRR10612065.743193	chr4	160260313	160262851
SRR10612065.743281	chr2	230356616	230359748
SRR10612065.743372	chr2	230356619	230356750
SRR10612065.743419	chr2	230356625	230356750
SRR10612065.743489	chr15	90984738	90986708
SRR10612065.743578	chrX	103043391	103044318
SRR10612065.743665	chr1	35824599	35825042
SRR10612065.743686	chr19	10909192	10913027
SRR10612065.743707	chr1	243809185	243859020
SRR10612065.743763	chr2	230356616	230359758
SRR10612065.743785	chr1	247516290	247516386
SRR10612065.743851	chr3	49461107	49461278
SRR10612065.743963	chr2	230356616	230356750
SRR10612065.744011	chr2	230356616	230359757
SRR10612065.744068	chr5	58481049	58482209
SRR10612065.744099	chr2	230356647	230356750
SRR10612065.744145	chr1	23724038	23744508
SRR10612065.744258	chr10	61926582	61932939
SRR10612065.744307	chr2	225755367	225755499
SRR10612065.744314	chr6	163836234	163876327
SRR10612065.744342	chr2	230356616	230359758
SRR10612065.744352	chr2	230356616	230359758
SRR10612065.744430	chr3	48465717	48465903
SRR10612065.744443	chr2	230356616	230359757
SRR10612065.744551	chr2	230356620	230356747
SRR10612065.744577	chr2	230356616	230359757
SRR10612065.744580	chr6	168271059	168290004
SRR10612065.744587	chr5	132426883	132428481
SRR10612065.744607	chrX	24197298	24197411
SRR10612065.744620	chr2	230356617	230356750
SRR10612065.744731	chr15	26825575	26866682
SRR10612065.744803	chr5	135489455	135489822
SRR10612065.744817	chr7	28634103	28634267
SRR10612065.744882	chr11	88302964	88303061
SRR10612065.744889	chr12	79458370	79458989
SRR10612065.745284	chr7	51096744	51096943
SRR10612065.745512	chr2	242346950	242357525
SRR10612065.745536	chr7	30601502	30601606
SRR10612065.745731	chr15	55628101	55628205
SRR10612065.745773	chr10	7839010	7844817
SRR10612065.745849	chrX	47435731	47436041
SRR10612065.745853	chr14	79735719	79735884
SRR10612065.745882	chr3	138402520	138402629
SRR10612065.745891	chr17	35798034	35800763
SRR10612065.746050	chr1	241261980	241262063
SRR10612065.746099	chr2	230356616	230356740
SRR10612065.746209	chrX	148561969	148562088
SRR10612065.746267	chr3	121021490	121070843
SRR10612065.746378	chr7	130587654	130587924
SRR10612065.746384	chr2	97943857	97944048
SRR10612065.746385	chr13	79915256	79918929
SRR10612065.746389	chr2	230356618	230359758
SRR10612065.746532	chr4	52729601	52744020
SRR10612065.746605	chr2	230356631	230356732
SRR10612065.746606	chr5	118471526	118472091
SRR10612065.746657	chr2	230356616	230359757
SRR10612065.746745	chr2	230356616	230359756
SRR10612065.746827	chr12	31604873	31648853
SRR10612065.746899	chr2	79566773	79566978
SRR10612065.746915	chr6	135317949	135318081
SRR10612065.746922	chr4	159598255	159598379
SRR10612065.746950	chr2	230356635	230356750
SRR10612065.747047	chr1	247319752	247319871
SRR10612065.747110	chr11	88302971	88303087
SRR10612065.747286	chr15	25605396	25605757
SRR10612065.747316	chr13	42742575	42764661
SRR10612065.747355	chr19	17715383	17715710
SRR10612065.747391	chr13	45954334	45955826
SRR10612065.747553	chr2	230356619	230356735
SRR10612065.747650	chr2	230356616	230359758
SRR10612065.747676	chr2	230356616	230356750
SRR10612065.747745	chr8	113933947	113966970
SRR10612065.747759	chr1	204988173	204988434
SRR10612065.747798	chr2	230356616	230359757
SRR10612065.747828	chr3	150834123	150883770
SRR10612065.747860	chr1	565306	565425
SRR10612065.747949	chr2	230356616	230356750
SRR10612065.748000	chr6	56917551	56917716
SRR10612065.748018	chr22	22300002	22300108
SRR10612065.748019	chr19	624827	625192
SRR10612065.748142	chr17	57808763	57816308
SRR10612065.748161	chr2	230356616	230356750
SRR10612065.748344	chr1	173375208	173375419
SRR10612065.748435	chr12	121312562	121312756
SRR10612065.748544	chr1	198841207	198841731
SRR10612065.748624	chr2	230356616	230356752
SRR10612065.748789	chr2	230356670	230356750
SRR10612065.748912	chr5	138994173	138994357
SRR10612065.749055	chr3	141669265	141669380
SRR10612065.749077	chr7	45621452	45621568
SRR10612065.749082	chr3	127540587	127542057
SRR10612065.749154	chr2	230356616	230359758
SRR10612065.749275	chr2	230356616	230356750
SRR10612065.749280	chr8	26364111	26364530
SRR10612065.749294	chr2	230356622	230356743
SRR10612065.749326	chr2	230356616	230359759
SRR10612065.749388	chr10	46224453	46235655
SRR10612065.749403	chr22	42387594	42388767
SRR10612065.749414	chr2	230356635	230356741
SRR10612065.749475	chr2	230356647	230356750
SRR10612065.749504	chr2	230356619	230356722
SRR10612065.749598	chr2	166152402	166153645
SRR10612065.749694	chr2	230356619	230356750
SRR10612065.749695	chr18	74519676	74519882
SRR10612065.749726	chr3	50129474	50137664
SRR10612065.749749	chr4	174535170	174645049
SRR10612065.749754	chr2	230356616	230359758
SRR10612065.749758	chr2	230356616	230359758
SRR10612065.749766	chr1	203453030	203453240
SRR10612065.749855	chr2	230356647	230356748
SRR10612065.749940	chr22	38268422	38268599
SRR10612065.749980	chr2	230356616	230359758
SRR10612065.750049	chr7	45621488	45621568
SRR10612065.750056	chr19	57967020	57967551
SRR10612065.750103	chr2	230356616	230359758
SRR10612065.750106	chr2	230356616	230359759
SRR10612065.750113	chr9	96233421	96238622
SRR10612065.750171	chr12	9557412	9558868
SRR10612065.750226	chr1	159162477	159163823
SRR10612065.750230	chr2	230356616	230359758
SRR10612065.750265	chr3	27442255	27446365
SRR10612065.750281	chr16	29442560	29544408
SRR10612065.750317	chr8	6425293	6425678
SRR10612065.750380	chr14	20811404	20811545
SRR10612065.750440	chr7	45621383	45621562
SRR10612065.750525	chr2	230356616	230359757
SRR10612065.750564	chr2	230356616	230356744
SRR10612065.750577	chr2	230356619	230356723
SRR10612065.750581	chr7	65904251	66038538
SRR10612065.750585	chr2	65584201	65584490
SRR10612065.750588	chr2	230356619	230356750
SRR10612065.750594	chr10	116975523	117024751
SRR10612065.750646	chr2	99548047	99548378
SRR10612065.750692	chr10	117185758	117309045
SRR10612065.750694	chr2	230356630	230356750
SRR10612065.750718	chr6	108930894	108931162
SRR10612065.750745	chr2	230356629	230356750
SRR10612065.750914	chr17	22018670	22031886
SRR10612065.751035	chr5	16149363	16149976
SRR10612065.751050	chr2	230356616	230359757
SRR10612065.751096	chr7	122027133	122028663
SRR10612065.751211	chr2	72540826	72541149
SRR10612065.751237	chr2	230356616	230359758
SRR10612065.751367	chr2	230356616	230359759
SRR10612065.751564	chr2	230356616	230359757
SRR10612065.751583	chr9	96233638	96238622
SRR10612065.751604	chr13	79915256	79918929
SRR10612065.751630	chr1	61554038	61554236
SRR10612065.751783	chr7	66193451	66193595
SRR10612065.751789	chr11	35277369	35277515
SRR10612065.751863	chr10	38083600	38121131
SRR10612065.751967	chr2	230356617	230359759
SRR10612065.752153	chr9	113734351	113735841
SRR10612065.752194	chr2	230356624	230359758
SRR10612065.752218	chr11	64695305	64695852
SRR10612065.752232	chr2	230356616	230356742
SRR10612065.752353	chr2	51085368	51085517
SRR10612065.752416	chr2	230356616	230359758
SRR10612065.752503	chr5	109673670	109673804
SRR10612065.752577	chr2	230356616	230359758
SRR10612065.752592	chr22	42354134	42354255
SRR10612065.752786	chr2	230356616	230356743
SRR10612065.752912	chr2	230356616	230356750
SRR10612065.752991	chr3	4939987	4940318
SRR10612065.753016	chr2	230356616	230359758
SRR10612065.753030	chr2	163329809	163329902
SRR10612065.753220	chr1	173743971	173744984
SRR10612065.753463	chr2	230356616	230359758
SRR10612065.753507	chr2	230356624	230356750
SRR10612065.753645	chr1	67172802	67172913
SRR10612065.753659	chr15	43314933	43317125
SRR10612065.753698	chr3	183900783	183901005
SRR10612065.753752	chr19	57967020	57967548
SRR10612065.753783	chrX	68382248	68382418
SRR10612065.753873	chr1	247319742	247319939
SRR10612065.753885	chr2	230356618	230356750
SRR10612065.753909	chr11	120352034	120352179
SRR10612065.753919	chr4	71640912	71655241
SRR10612065.753925	chr7	43599380	43599565
SRR10612065.753934	chr1	26225958	26226137
SRR10612065.754026	chr3	77614106	77651641
SRR10612065.754045	chr14	50320360	50329415
SRR10612065.754160	chr13	51509022	51517496
SRR10612065.754225	chr8	72283373	72283706
SRR10612065.754341	chr8	142264506	142264617
SRR10612065.754366	chr1	144289890	144470242
SRR10612065.754387	chr14	102951725	102951874
SRR10612065.754508	chr2	230356623	230356728
SRR10612065.754572	chr18	76966935	76974039
SRR10612065.754699	chr15	72827047	72827193
SRR10612065.754716	chr2	230356641	230356750
SRR10612065.754951	chr2	230356624	230356740
SRR10612065.754960	chr2	230356616	230356750
SRR10612065.755123	chr16	71954925	71955152
SRR10612065.755221	chr2	230356616	230359758
SRR10612065.755554	chr2	230356616	230359757
SRR10612065.755582	chr2	120697043	120706875
SRR10612065.755667	chr19	43540801	43784023
SRR10612065.755736	chr1	8601310	8617496
SRR10612065.755749	chr9	21491909	21492011
SRR10612065.755779	chr2	230356620	230356752
SRR10612065.755821	chr14	86092044	86092286
SRR10612065.756123	chr2	230356616	230359758
SRR10612065.756354	chr2	230356616	230356750
SRR10612065.756401	chr7	72662609	72663998
SRR10612065.756402	chr1	8601326	8617515
SRR10612065.756466	chr2	230356618	230359758
SRR10612065.756482	chr2	230356616	230359757
SRR10612065.756725	chr4	52729601	52744015
SRR10612065.756736	chr9	72286035	72286264
SRR10612065.756950	chr1	74957799	74957895
