readnames	chr	start	end	count
SRR10612066.6167156	chr2	168869144	168921893	1
SRR10612066.6167292	chr14	35382354	35385397	1
SRR10612066.6167490	chr2	167154963	167155073	1
SRR10612066.6167615	chr8	104056573	104056697	1
SRR10612066.6167625	chr9	32097353	32097967	1
SRR10612066.6167756	chr7	91972485	91974374	1
SRR10612066.6168055	chr5	179134139	179135351	1
SRR10612066.6168208	chr1	86420993	86421142	1
SRR10612066.6168270	chr9	23705652	23705735	1
SRR10612066.6168356	chr19	13961718	13961854	1
SRR10612066.6168361	chr3	41746617	41756982	1
SRR10612066.6168616_SRR10612066.6494525	chr15	23338888	23339027	2
SRR10612066.6168737	chr16	28407230	28407436	1
SRR10612066.6168826	chr4	108868567	108868695	1
SRR10612066.6168842	chr13	23927976	23928761	1
SRR10612066.6168996	chr6	21086866	21087085	1
SRR10612066.6169284	chr15	57308688	57308815	1
SRR10612066.6169317	chr3	195493957	195494172	1
SRR10612066.6169377	chr2	120567464	120692533	1
SRR10612066.6169381	chr11	119167660	119168152	1
SRR10612066.6169460	chr5	176503645	176503994	1
SRR10612066.6169748	chr7	24681335	24690331	1
SRR10612066.6170075	chr22	24995088	24995831	1
SRR10612066.6170225	chr4	23110705	23110788	1
SRR10612066.6170383	chr22	19973144	19973265	1
SRR10612066.6170567	chr5	93006612	93006728	1
SRR10612066.6170601	chr7	138311353	138311689	1
SRR10612066.6170605	chr8	74787350	74787534	1
SRR10612066.6171030	chr10	114442678	114443000	1
SRR10612066.6171048	chr3	168812860	168818720	1
SRR10612066.6171059_SRR10612066.664849	chr3	4310670	4310798	2
SRR10612066.6171121	chr14	74610896	74611049	1
SRR10612066.6171266	chr22	35684379	35684552	1
SRR10612066.6171300	chr4	166149985	166184422	1
SRR10612066.6171321	chr19	21510791	21540414	1
SRR10612066.6171426	chr19	38833694	38833857	1
SRR10612066.6171583	chr16	75669579	75669836	1
SRR10612066.6171750	chr21	10935812	10935957	1
SRR10612066.6172049	chr1	154088199	154088479	1
SRR10612066.6172075	chr10	65136604	65136780	1
SRR10612066.6172091	chr3	195746790	195747034	1
SRR10612066.6172201	chr16	72368214	72368831	1
SRR10612066.6172442	chr9	6577123	6577332	1
SRR10612066.6172468	chr13	101128210	101128412	1
SRR10612066.6172629	chr10	734814	735039	1
SRR10612066.6172736	chr9	961142	961451	1
SRR10612066.6172850	chr14	52138750	52138925	1
SRR10612066.6173197	chr3	17616694	17628043	1
SRR10612066.6173547	chr16	28119285	28119473	1
SRR10612066.6173563	chr15	81692212	81692340	1
SRR10612066.6173722	chr11	93615054	93615371	1
SRR10612066.6173988	chr1	53375706	53375932	1
SRR10612066.6174141	chr5	178206158	178207521	1
SRR10612066.6174699	chr5	140906733	140906855	1
SRR10612066.6174957	chr17	46050996	46051976	1
SRR10612066.6175011	chr1	147352713	147352857	1
SRR10612066.6175149	chr19	19119126	19130039	1
SRR10612066.6175164	chr15	37065720	37065939	1
SRR10612066.6175481	chr9	15924490	15924722	1
SRR10612066.6175492	chr7	32631544	32631727	1
SRR10612066.6175607	chr3	38389640	38389813	1
SRR10612066.6175667	chr21	24203749	24204018	1
SRR10612066.6175697	chr10	88254712	88254865	1
SRR10612066.6175782	chr7	136212467	136212580	1
SRR10612066.6175956	chr19	5751657	5763304	1
SRR10612066.6175993	chr15	50998891	50999010	1
SRR10612066.6176215	chr12	31722123	31722367	1
SRR10612066.6176509	chr7	151883730	151883890	1
SRR10612066.6176538	chr12	1284412	1284670	1
SRR10612066.6176542	chr10	116879948	117004193	1
SRR10612066.6176611_SRR10612066.5743261	chr7	139060255	139060862	2
SRR10612066.6176660	chr5	54450104	54450289	1
SRR10612066.6176687	chr17	45164872	45165024	1
SRR10612066.6176896	chr7	69146498	69146591	1
SRR10612066.6176929	chr3	42699540	42699878	1
SRR10612066.6176948	chr3	166952677	166966439	1
SRR10612066.6176969	chr17	18454857	18455021	1
SRR10612066.6177010	chr6	126475649	126475775	1
SRR10612066.6177168	chr12	118814369	118818157	1
SRR10612066.6177238	chr11	129939871	129980477	1
SRR10612066.6177299	chr19	34999662	34999848	1
SRR10612066.6177513	chr9	5064939	5066723	1
SRR10612066.6178063	chr20	60715582	60715688	1
SRR10612066.6178121_SRR10612066.7135507	chr14	93417157	93417252	2
SRR10612066.6178265	chr12	104273351	104273595	1
SRR10612066.6178292	chr19	55994976	55995199	1
SRR10612066.6178348	chr17	18151898	18152145	1
SRR10612066.6178463	chr3	127257142	127257352	1
SRR10612066.6178528	chr16	47661055	47661875	1
SRR10612066.6178545	chr19	38085875	38086006	1
SRR10612066.6178549	chr2	10583415	10583879	1
SRR10612066.6178906	chr4	3127274	3129125	1
SRR10612066.6178931	chr8	101074890	101075711	1
SRR10612066.6179128	chr4	91645076	91844598	1
SRR10612066.6179244	chr3	80982049	80983783	1
SRR10612066.6179656_SRR10612066.4609593	chr20	50222479	50222612	2
SRR10612066.6179751	chr3	17554642	17555189	1
SRR10612066.6179790	chr19	30871393	30871550	1
SRR10612066.6179867	chrX	25296878	25407830	1
SRR10612066.6180222_SRR10612066.7138119	chr10	113911623	113911781	2
SRR10612066.6180224	chr9	99932889	99935345	1
SRR10612066.6180392	chr2	114737689	114764692	1
SRR10612066.6180447	chr5	23978408	23978499	1
SRR10612066.6180660	chr8	81114373	81114565	1
SRR10612066.6180698_SRR10612066.2856880	chr2	217005909	217026772	2
SRR10612066.6180719	chr12	95425195	95434316	1
SRR10612066.6180742	chr15	61424346	61424445	1
SRR10612066.6181026	chr13	111931011	111931276	1
SRR10612066.6181213	chr17	16068316	16068476	1
SRR10612066.6181538	chr12	49330976	49331118	1
SRR10612066.6181670	chr15	78938629	78938914	1
SRR10612066.6181895	chr2	73775309	73775497	1
SRR10612066.6182007	chr19	55673555	55677270	1
SRR10612066.6182444_SRR10612066.6628959	chr8	99591930	99592027	2
SRR10612066.6182739	chr2	96503196	96503320	1
SRR10612066.6183156	chr2	74583328	74583464	1
SRR10612066.6183163	chr10	35321363	35338694	1
SRR10612066.6183224_SRR10612066.1022871	chr13	82453540	82456006	2
SRR10612066.6183422_SRR10612066.7044464	chr11	44100472	44100703	2
SRR10612066.6183643	chr10	79178995	79179124	1
SRR10612066.6184077_SRR10612066.4574592	chr3	196652628	196652741	2
SRR10612066.6184102	chr9	33271148	33278225	1
SRR10612066.6184161	chr4	17627383	17627563	1
SRR10612066.6184282	chr1	176838063	176845716	1
SRR10612066.6184366	chr10	13639456	13647745	1
SRR10612066.6184566_SRR10612066.6717748_SRR10612066.110177_SRR10612066.5066115	chr22	50781901	50810551	4
SRR10612066.6184611	chr14	30377189	30377343	1
SRR10612066.6184693_SRR10612066.6292470_SRR10612066.6403470_SRR10612066.6476876_SRR10612066.5982118_SRR10612066.6408496_SRR10612066.6452503	chr9	34702958	34738055	7
SRR10612066.6184706	chr8	146119126	146119518	1
SRR10612066.6184708	chr14	64700805	64700947	1
SRR10612066.6184739	chr3	54775211	54775305	1
SRR10612066.6185065	chr9	517472	540671	1
SRR10612066.6185130	chr8	40242833	40242995	1
SRR10612066.6185301	chr5	77385217	77425131	1
SRR10612066.6185524_SRR10612066.1993149	chr5	52899317	52900658	2
SRR10612066.6185736	chr19	41128534	41129576	1
SRR10612066.6185955	chr22	29101366	29101805	1
SRR10612066.6186412	chr1	244725714	244725940	1
SRR10612066.6186414	chr9	23058696	23059728	1
SRR10612066.6186985	chr9	115166400	115167971	1
SRR10612066.6187069	chr1	232951285	232952031	1
SRR10612066.6187198	chr1	245203666	245203872	1
SRR10612066.6187536	chr14	86519706	86519941	1
SRR10612066.6187647	chr2	201789217	201789509	1
SRR10612066.6187683	chr12	5717498	5717615	1
SRR10612066.6188198	chr1	120506403	120509070	1
SRR10612066.6188228	chr18	68245181	68264663	1
SRR10612066.6188287	chr16	15872680	15872872	1
SRR10612066.6188324	chr5	82833381	82833810	1
SRR10612066.6188329	chr13	24878826	24878951	1
SRR10612066.6188419	chr3	160093600	160094030	1
SRR10612066.6188471	chr1	118565141	118565350	1
SRR10612066.6188669	chr21	47636391	47639451	1
SRR10612066.6188703	chr3	156421412	156422642	1
SRR10612066.6188733	chr4	110453833	110460773	1
SRR10612066.6188797	chr19	54649673	54650393	1
SRR10612066.6188855	chr11	71719538	71719718	1
SRR10612066.6188861_SRR10612066.6231689	chr12	95603790	95604033	2
SRR10612066.6189044	chr20	62560723	62562277	1
SRR10612066.6189214	chr12	57000218	57000370	1
SRR10612066.6189367	chr6	111630049	111630281	1
SRR10612066.6189608	chr6	14731147	14731423	1
SRR10612066.6189646	chr10	116993738	116993981	1
SRR10612066.6189917	chr11	6583325	6583534	1
SRR10612066.6189945	chr16	70599024	70599120	1
SRR10612066.6189993	chr2	136305573	136305682	1
SRR10612066.6190055	chr5	56242777	56248011	1
SRR10612066.6190088	chr19	37065221	37065322	1
SRR10612066.6190170	chr6	116754629	116756912	1
SRR10612066.6190202	chr8	104993412	104993679	1
SRR10612066.6190282	chr3	16336428	16344945	1
SRR10612066.6190381_SRR10612066.6547737	chr12	97041774	97043774	2
SRR10612066.6190592	chr17	32962467	32962641	1
SRR10612066.6190757	chr2	174223482	174232542	1
SRR10612066.6190804	chr15	69306420	69306577	1
SRR10612066.6190886	chr20	60587196	60587377	1
SRR10612066.6191483	chr3	195686811	195687222	1
SRR10612066.6191559	chr2	166666604	166693590	1
SRR10612066.6191596	chr12	29669611	29669801	1
SRR10612066.6191717	chr8	141285885	141310712	1
SRR10612066.6191930	chr19	1555848	1556106	1
SRR10612066.6192096	chr1	184525624	184525761	1
SRR10612066.6192372	chr2	9083347	9127757	1
SRR10612066.6192388	chr15	72338332	72338631	1
SRR10612066.6192503	chr10	104413828	104414003	1
SRR10612066.6192580	chr12	46231402	46243502	1
SRR10612066.6192647	chr9	12032048	12032902	1
SRR10612066.6192702	chr9	37526570	37526684	1
SRR10612066.6192765	chr16	46505245	46505515	1
SRR10612066.6192860	chr4	88116605	88116714	1
SRR10612066.6192973	chr10	47205620	47205832	1
SRR10612066.6193139	chr15	42109387	42109592	1
SRR10612066.6193253_SRR10612066.5157206	chr11	118453897	118453985	2
SRR10612066.6193287	chr12	26564277	26598066	1
SRR10612066.6193306	chr8	30454012	30454116	1
SRR10612066.6193422	chr6	71228927	71229862	1
SRR10612066.6193425	chr12	85596670	85596869	1
SRR10612066.6193626	chr8	135612779	135622887	1
SRR10612066.6193787	chr20	52175438	52175587	1
SRR10612066.6193885	chr15	20874802	20886549	1
SRR10612066.6194028	chr8	413558	413748	1
SRR10612066.6194231	chr11	46981825	46985284	1
SRR10612066.6194252	chr2	189857618	189868506	1
SRR10612066.6194730	chr21	27256201	27256472	1
SRR10612066.6195102	chr15	57523433	57526285	1
SRR10612066.6195114	chr2	122846677	122846876	1
SRR10612066.6195133_SRR10612066.7061470	chr13	73482788	73491304	2
SRR10612066.6195342	chr1	151070326	151076063	1
SRR10612066.6195537	chr1	21094085	21099988	1
SRR10612066.6195710	chr7	131936490	131936623	1
SRR10612066.6195748	chr21	45557955	45558119	1
SRR10612066.6195760	chr2	131396190	131403883	1
SRR10612066.6196110	chr7	29678296	29678474	1
SRR10612066.6196142	chr3	180209554	180212430	1
SRR10612066.6196336	chr7	930704	931889	1
SRR10612066.6196456	chr1	155340295	155349871	1
SRR10612066.6196503	chr20	58745507	58755953	1
SRR10612066.6196617	chr11	118656857	118657174	1
SRR10612066.6196641	chr21	30699652	30724098	1
SRR10612066.6197002	chr3	129563363	129576165	1
SRR10612066.6197092	chr4	176062143	176062279	1
SRR10612066.6197411	chr9	27566758	27566952	1
SRR10612066.6197451	chr16	71766776	71766885	1
SRR10612066.6197678	chr2	122823908	122824138	1
SRR10612066.6197715	chr1	243359833	243359998	1
SRR10612066.6198229_SRR10612066.6847663_SRR10612066.5935883	chr8	127509	127657	3
SRR10612066.6198361	chr3	197778527	197779132	1
SRR10612066.6198390	chr6	14746240	14746366	1
SRR10612066.6198443	chr9	94114996	94115177	1
SRR10612066.6198590	chr2	231941745	231951895	1
SRR10612066.6198927	chr5	67569215	67576829	1
SRR10612066.6199035	chr6	105072815	105072943	1
SRR10612066.6199379	chr15	93122527	93123890	1
SRR10612066.6199518	chr11	20483544	20515487	1
SRR10612066.6199938_SRR10612066.7147602	chr13	73482772	73505387	2
SRR10612066.6200210	chr2	242358721	242358910	1
SRR10612066.6200270	chr22	19007719	19007853	1
SRR10612066.6200293	chr19	11630821	11631157	1
SRR10612066.6200489	chr11	104469342	104469519	1
SRR10612066.6200756	chr3	47257854	47257947	1
SRR10612066.6200836	chr9	96850516	96857692	1
SRR10612066.6201235	chr9	84209673	84209943	1
SRR10612066.6201468	chr16	12674522	12674764	1
SRR10612066.6201576	chr7	69148308	69148459	1
SRR10612066.6201593	chr5	85312488	85312610	1
SRR10612066.6201853	chr19	42752225	42752345	1
SRR10612066.6201893	chr6	109507424	109507610	1
SRR10612066.6202025	chr1	16919397	16919516	1
SRR10612066.6202411	chr19	2917071	2919146	1
SRR10612066.6202466	chr9	128544685	128544794	1
SRR10612066.6202476_SRR10612066.6267546_SRR10612066.6601900_SRR10612066.5577885	chr17	46052519	46052667	4
SRR10612066.6202517	chr20	17658743	17658877	1
SRR10612066.6202727	chr12	109926416	109937486	1
SRR10612066.6203199	chr16	85204891	85205055	1
SRR10612066.6203292_SRR10612066.6983794_SRR10612066.7019324_SRR10612066.6659606	chr12	69652776	69653255	4
SRR10612066.6203320	chr1	238369197	238369374	1
SRR10612066.6203547	chr8	68183787	68183934	1
SRR10612066.6203604	chr21	44317083	44323344	1
SRR10612066.6203850	chr2	140131403	140131655	1
SRR10612066.6203996	chr5	69851136	69881548	1
SRR10612066.6204162	chr17	40782033	40782323	1
SRR10612066.6204529_SRR10612066.4804223	chr13	40127355	40127447	2
SRR10612066.6204708	chr17	35604935	35609964	1
SRR10612066.6204783	chr10	117026283	117059648	1
SRR10612066.6204787	chr12	9449323	9449601	1
SRR10612066.6204930	chr9	44090300	44109323	1
SRR10612066.6204967	chr4	71819166	71819976	1
SRR10612066.6205434	chr20	15257592	15257778	1
SRR10612066.6205907	chr10	51276482	51276584	1
SRR10612066.6207011_SRR10612066.7034583	chr3	128514201	128526514	2
SRR10612066.6207045	chr3	20544406	20545196	1
SRR10612066.6207246	chr7	30891867	30892711	1
SRR10612066.6207623	chr15	62495333	62495890	1
SRR10612066.6207864	chr15	66044729	66048536	1
SRR10612066.6208141	chr1	213393943	213394145	1
SRR10612066.6208224	chr8	18430037	18432797	1
SRR10612066.6208239	chr12	27869222	27876999	1
SRR10612066.6208271	chr19	39175333	39175549	1
SRR10612066.6208486	chr8	34828489	34828596	1
SRR10612066.6208775	chr10	97310056	97310183	1
SRR10612066.6208874	chr1	237423168	237423307	1
SRR10612066.6209010	chr3	194159660	194162175	1
SRR10612066.6209184	chr22	39535104	39535196	1
SRR10612066.6209196	chr3	134205107	134251742	1
SRR10612066.6209478	chr10	52342250	52342449	1
SRR10612066.6209697	chr22	23737595	23737747	1
SRR10612066.6209881	chr6	129933429	129933694	1
SRR10612066.6210066	chr6	149901790	149911973	1
SRR10612066.6210204	chr11	45869121	45880338	1
SRR10612066.6210236	chr2	122677782	122677920	1
SRR10612066.6210263	chr8	121584740	121584859	1
SRR10612066.6210382	chr5	133928305	133928533	1
SRR10612066.6210400	chr10	15281729	15281909	1
SRR10612066.6210559	chr9	23946725	23946861	1
SRR10612066.6210609	chr5	32415074	32420209	1
SRR10612066.6210662	chr11	64544056	64546003	1
SRR10612066.6210874	chr12	122967490	122977557	1
SRR10612066.6211102	chr20	47782736	47789011	1
SRR10612066.6211241	chr16	46926479	46926630	1
SRR10612066.6211379	chr12	12291257	12291439	1
SRR10612066.6211380	chr6	147680245	147685301	1
SRR10612066.6211448	chr2	197766377	197786910	1
SRR10612066.6211490	chr14	21792844	21793047	1
SRR10612066.6211499	chr11	115223949	115225661	1
SRR10612066.6211589	chr16	3025527	3025721	1
SRR10612066.6211596	chr14	39920172	39920775	1
SRR10612066.6211890	chr12	86362402	86362570	1
SRR10612066.6211966	chr16	4421889	4421981	1
SRR10612066.6211968	chr1	154544532	154548518	1
SRR10612066.6212024	chr18	72347502	72493443	1
SRR10612066.6212194	chr10	43169859	43169976	1
SRR10612066.6212224	chr11	117157795	117158080	1
SRR10612066.6212256_SRR10612066.4556584_SRR10612066.6470587	chr3	124952694	124953117	3
SRR10612066.6212792	chr11	71046795	71046946	1
SRR10612066.6213000	chr12	132631896	132632276	1
SRR10612066.6213351	chr15	39560069	39560243	1
SRR10612066.6213643	chr16	4911851	4912058	1
SRR10612066.6213649	chr11	104767300	104768825	1
SRR10612066.6213995	chr20	11871487	11898659	1
SRR10612066.6214111	chr7	135380764	135380888	1
SRR10612066.6214161	chr15	52511958	52517129	1
SRR10612066.6214220	chr17	30267318	30293215	1
SRR10612066.6214329	chr20	14124605	14124728	1
SRR10612066.6214361	chr3	119624602	119812438	1
SRR10612066.6214637	chr2	73315179	73315472	1
SRR10612066.6214645	chr8	57389890	57390033	1
SRR10612066.6214814	chr19	3979346	3982423	1
SRR10612066.6215126	chr6	48302221	48302597	1
SRR10612066.6215189	chr7	33427618	33427757	1
SRR10612066.6215248_SRR10612066.6438128	chr5	136720113	136720230	2
SRR10612066.6215297	chr1	6508162	6508316	1
SRR10612066.6215717	chr14	103190203	103190351	1
SRR10612066.6215789	chr14	99967719	99968633	1
SRR10612066.6215791	chr2	99811220	99811649	1
SRR10612066.6215867	chr20	33001547	33033270	1
SRR10612066.6216171_SRR10612066.7171033	chr11	64052956	64054051	2
SRR10612066.6216296	chr2	16613582	16614099	1
SRR10612066.6216737	chr7	70107218	70107458	1
SRR10612066.6216995	chr2	38040576	38047784	1
SRR10612066.6217045	chr7	6620053	6620251	1
SRR10612066.6217246	chr15	51368105	51368305	1
SRR10612066.6217264	chr22	41277774	41279231	1
SRR10612066.6217431	chr1	92427085	92427260	1
SRR10612066.6217481	chr4	150185566	150200986	1
SRR10612066.6217770	chr16	77896669	77910306	1
SRR10612066.6217822	chr17	18442025	18442501	1
SRR10612066.6217931	chr17	67075804	67076644	1
SRR10612066.6217954	chr16	16200712	16205359	1
SRR10612066.6218011	chr2	24962301	24975025	1
SRR10612066.6218025	chr15	59480320	59506921	1
SRR10612066.6218029	chr3	72765597	72765765	1
SRR10612066.6218136	chr5	37026331	37027514	1
SRR10612066.6218300	chr22	51009091	51009240	1
SRR10612066.6218556	chr18	12493104	12506567	1
SRR10612066.6218614	chr12	110589362	110589484	1
SRR10612066.6218833	chr13	21751307	21751444	1
SRR10612066.6218942	chr16	53992478	53992701	1
SRR10612066.6219069_SRR10612066.2066653	chr19	35358954	35359064	2
SRR10612066.6219073	chr3	197557638	197566268	1
SRR10612066.6219177_SRR10612066.6363013	chr6	160145441	160145554	2
SRR10612066.6219197_SRR10612066.6591433_SRR10612066.4124806	chr13	96636058	96651558	3
SRR10612066.6219225	chr2	202412292	202438989	1
SRR10612066.6219234	chr12	28361447	28378794	1
SRR10612066.6219457	chr2	219101430	219101586	1
SRR10612066.6219491	chr1	241519818	241519968	1
SRR10612066.6219570	chrX	70613858	70614161	1
SRR10612066.6219607_SRR10612066.6745128	chr13	20600750	20611049	2
SRR10612066.6219739	chr12	50191227	50191392	1
SRR10612066.6219832	chr17	38188320	38189356	1
SRR10612066.6219860	chr2	220046821	220046971	1
SRR10612066.6219977	chr12	10151199	10191527	1
SRR10612066.6220130	chr3	125295047	125297821	1
SRR10612066.6220310	chr10	60342560	60342689	1
SRR10612066.6220417	chr20	20150032	20168701	1
SRR10612066.6220624	chr12	51237180	51237304	1
SRR10612066.6221259	chr6	121427246	121433812	1
SRR10612066.6221749	chr8	42946537	42946700	1
SRR10612066.6221993	chr2	238873127	238873416	1
SRR10612066.6222327	chr8	71593039	71593263	1
SRR10612066.6222511	chr5	16526083	16526485	1
SRR10612066.6222684	chr15	70578091	70578239	1
SRR10612066.6223151	chr18	44617566	44623729	1
SRR10612066.6223198	chr6	104383870	104384017	1
SRR10612066.6223257	chr20	44000252	44000370	1
SRR10612066.6223684	chr17	43616529	43632738	1
SRR10612066.6223904	chr3	117330314	117330512	1
SRR10612066.6224058	chr16	69383433	69383579	1
SRR10612066.6224152	chr20	20180417	20209061	1
SRR10612066.6224221	chr9	117385206	117385443	1
SRR10612066.6224422_SRR10612066.6258553	chr19	11016372	11016493	2
SRR10612066.6224588	chr14	64203019	64208546	1
SRR10612066.6224603	chr3	101431602	101431729	1
SRR10612066.6224696	chr6	158846430	158846632	1
SRR10612066.6225074	chr16	71186560	71220823	1
SRR10612066.6225182	chr4	141380701	141383152	1
SRR10612066.6225252	chr17	5270012	5270341	1
SRR10612066.6225587	chr15	80390824	80412823	1
SRR10612066.6225668	chr10	53390061	53390179	1
SRR10612066.6225764_SRR10612066.6196690	chr3	120833796	120833906	2
SRR10612066.6225861	chr15	102509492	102509654	1
SRR10612066.6226203	chr14	65540329	65540600	1
SRR10612066.6226204	chr10	99006029	99025884	1
SRR10612066.6226209	chr1	169820391	169820583	1
SRR10612066.6226484	chr13	45915625	45918565	1
SRR10612066.6227054	chr1	52994265	52994534	1
SRR10612066.6227081	chr9	135159802	135160009	1
SRR10612066.6227134	chr12	110369682	110369828	1
SRR10612066.6227142	chr19	38877049	38877178	1
SRR10612066.6227407	chr1	207519902	207520081	1
SRR10612066.6227482	chr3	141883272	141883390	1
SRR10612066.6227542_SRR10612066.2845555	chr4	81538597	81570141	2
SRR10612066.6228040	chr5	54476863	54477126	1
SRR10612066.6228211	chr3	80680972	80683051	1
SRR10612066.6228219	chr19	10283810	10288043	1
SRR10612066.6228258	chr2	42547436	42547554	1
SRR10612066.6228396	chr5	14178594	14178827	1
SRR10612066.6228623	chr3	140794097	140794250	1
SRR10612066.6228726	chr22	21904149	21904382	1
SRR10612066.6229238	chr15	25758758	25758848	1
SRR10612066.6229362	chr17	28751630	28751748	1
SRR10612066.6229442	chr22	19868977	19869155	1
SRR10612066.6229632	chr11	126763773	126763931	1
SRR10612066.6229847	chr8	21914048	21914207	1
SRR10612066.6229889	chr15	57272076	57272176	1
SRR10612066.6229937	chr1	20960365	20964612	1
SRR10612066.6230000	chr5	164786023	164798268	1
SRR10612066.6230416	chr1	19475662	19475981	1
SRR10612066.6230459	chr22	36241733	36241876	1
SRR10612066.6230549	chr20	43129100	43129713	1
SRR10612066.6230762	chr2	130793440	130793556	1
SRR10612066.6230897	chr9	123523983	123524271	1
SRR10612066.6231249	chr19	9448473	9451860	1
SRR10612066.6231536	chr11	74719984	74720357	1
SRR10612066.6231792	chr4	110447478	110447585	1
SRR10612066.6231834	chr10	52156153	52156718	1
SRR10612066.6231854	chr6	84379429	84379595	1
SRR10612066.6231938	chr16	46550514	46550681	1
SRR10612066.6231949_SRR10612066.3858444	chr17	45234620	45234750	2
SRR10612066.6232033	chr7	153006964	153007210	1
SRR10612066.6232401	chr6	4099290	4099394	1
SRR10612066.6232681_SRR10612066.6495873	chr21	40551882	40552314	2
SRR10612066.6232947	chr14	100707018	100707157	1
SRR10612066.6233039	chr9	46722083	46722227	1
SRR10612066.6233194	chr4	138451806	138452186	1
SRR10612066.6233251	chr8	11701747	11701922	1
SRR10612066.6233459	chr1	186420309	186537583	1
SRR10612066.6233521	chr6	170627129	170627313	1
SRR10612066.6233651	chr2	191892012	191892131	1
SRR10612066.6233761_SRR10612066.7174171	chr20	18041013	18041118	2
SRR10612066.6233800	chr10	46189062	46327950	1
SRR10612066.6234620	chr4	190777085	190785901	1
SRR10612066.6234813	chr2	232470066	232471118	1
SRR10612066.6235095	chr4	98645264	98645524	1
SRR10612066.6235150	chr9	46167525	46167698	1
SRR10612066.6235237	chr20	42568069	42568270	1
SRR10612066.6235345_SRR10612066.6549455	chr11	1296975	1297106	2
SRR10612066.6235671	chr4	100080679	100125580	1
SRR10612066.6235793	chr12	14925314	14925432	1
SRR10612066.6235858	chr22	41500799	41501051	1
SRR10612066.6235944	chr17	61197311	61197495	1
SRR10612066.6236443_SRR10612066.1831676	chr10	73822315	73822420	2
SRR10612066.6236466	chr4	76581017	76582786	1
SRR10612066.6236572	chr1	207590813	207590998	1
SRR10612066.6236934	chr1	179885067	179885230	1
SRR10612066.6237025	chr12	80317750	80318304	1
SRR10612066.6237469	chr22	43670324	43670552	1
SRR10612066.6237530	chr1	46500492	46500989	1
SRR10612066.6237755	chr11	86196482	86196568	1
SRR10612066.6238056	chr6	18331836	18332108	1
SRR10612066.6238060	chr14	37777268	37777676	1
SRR10612066.6238158	chr19	41210730	41210839	1
SRR10612066.6238186_SRR10612066.6945761	chr4	52740492	52744020	2
SRR10612066.6238251	chr7	80479341	80479513	1
SRR10612066.6238340	chr17	46624735	46624862	1
SRR10612066.6238399	chr3	15300401	15311278	1
SRR10612066.6238453	chr20	17679413	17679588	1
SRR10612066.6238650	chr5	115910183	115910434	1
SRR10612066.6238702	chr12	93226560	93245023	1
SRR10612066.6238894	chr17	4851601	4851744	1
SRR10612066.6238903	chr21	10985795	10985961	1
SRR10612066.6238936	chr1	179886714	179886996	1
SRR10612066.6239863	chrX	96746615	96747226	1
SRR10612066.6239908	chr9	69448098	69448411	1
SRR10612066.6240438	chr19	13138049	13138157	1
SRR10612066.6240537	chr15	76301603	76344497	1
SRR10612066.6240836	chr12	28354862	28354998	1
SRR10612066.6241056	chr17	60108127	60108226	1
SRR10612066.6241335	chr5	70343833	70344677	1
SRR10612066.6241358	chr14	45375220	45375320	1
SRR10612066.6241449	chr3	184542336	184573610	1
SRR10612066.6241527	chrX	120732903	120733551	1
SRR10612066.6241596	chr7	3388439	3388639	1
SRR10612066.6241952	chr17	65842404	65842613	1
SRR10612066.6242073	chr2	130951644	130951906	1
SRR10612066.6242313	chr6	162599961	162600207	1
SRR10612066.6242379	chr1	150829861	150830078	1
SRR10612066.6242536	chr15	38793648	38793849	1
SRR10612066.6242579	chr10	27855807	27867555	1
SRR10612066.6242601	chr19	36161916	36162099	1
SRR10612066.6242731	chr1	3016698	3017206	1
SRR10612066.6242735	chr12	59307274	59307543	1
SRR10612066.6242762	chr14	54739893	54740009	1
SRR10612066.6242803	chr2	203703417	203703593	1
SRR10612066.6242828	chr11	85375020	85375276	1
SRR10612066.6242915	chr16	15609162	15626992	1
SRR10612066.6243135	chr8	8614792	8638935	1
SRR10612066.6243166	chr3	81021602	81021692	1
SRR10612066.6243253	chr13	104056661	104077672	1
SRR10612066.6243272	chr9	82533478	82533611	1
SRR10612066.6243379_SRR10612066.6757426	chr4	119388799	119400065	2
SRR10612066.6243385	chr11	65250843	65250982	1
SRR10612066.6243452	chr8	59351302	59351444	1
SRR10612066.6243516	chr1	25551573	25554623	1
SRR10612066.6243667	chr13	41139571	41140155	1
SRR10612066.6243716	chr18	19353608	19359526	1
SRR10612066.6243787	chr1	155340294	155385613	1
SRR10612066.6243866	chr10	19616513	19620378	1
SRR10612066.6244286	chr2	22972291	22972484	1
SRR10612066.6244432	chr1	896276	896528	1
SRR10612066.6244613	chr5	62075577	62075689	1
SRR10612066.6244623	chr1	228472518	228472607	1
SRR10612066.6244639	chr1	243449631	243456414	1
SRR10612066.6244647	chr21	10990571	10990757	1
SRR10612066.6244915_SRR10612066.6836130_SRR10612066.7060905_SRR10612066.2891680_SRR10612066.4787661	chr12	118684088	118684230	5
SRR10612066.6245002	chr8	110305716	110334563	1
SRR10612066.6245046	chr15	48434663	48434753	1
SRR10612066.6245596	chr16	67863365	67863766	1
SRR10612066.6245628	chr17	35800606	35818689	1
SRR10612066.6245762	chr5	116692721	116699956	1
SRR10612066.6245802	chr6	107352608	107352925	1
SRR10612066.6245843	chr9	35433701	35471101	1
SRR10612066.6245879	chr5	175872050	175872298	1
SRR10612066.6246158	chr5	12399759	12399902	1
SRR10612066.6246259	chr17	60832436	60833135	1
